,drugs,match_substructures?
5894,Cc1cc(N)nc(C[C@H]2CNC[C@H]2NCCNCc2ccc(Cl)cc2)c1,True
5895,Cc1cc(N)nc(C[C@H]2CNC[C@@H]2NCCNCc2cccc(Cl)c2)c1,True
5896,COCc1cc(O)cc2c1O[C@@H](c1ccc(O)cc1)[C@H]1CCC[C@@H]21,False
5897,C#CCN1CCN(c2c(Cl)cccc2NC(=O)c2ccc(Br)o2)CC1,False
5898,N#C[C@H](c1cc[nH]c(=NCCc2cccnc2)n1)c1nc2ccccc2s1,False
5899,CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,False
5900,NC[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(-c2ccccc2)cc1,False
5901,CO[C@H]1CC[C@H](C(O)=Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,False
5902,CN=C(O)CN1CCC(Nc2nccc(-c3cnc4ccccn34)n2)CC1,False
5903,Cc1ccc(NC(O)=NCCSCc2ccc(CN(C)C)o2)cc1Cl,False
5904,C=CCCN=C1NN=C(c2ccc(Cl)cc2)CS1,False
5905,O=S(=O)(c1ccc(-c2ccccc2)cc1)N(CCO)CC(O)=NO,False
5906,N#Cc1ccc(-c2ccc(OCCC(O)=NO)cc2)cc1,False
5907,CC(C)(N=C(O)c1ccc2c(C3CCCCC3)c3n(c2c1)CCOc1ccccc1-3)C(=O)O,False
5908,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1CCCC2,False
5909,CCN(CC)C(=O)c1c(NC(=O)c2cccs2)sc2c1C[C@H](C)CC2,False
5910,COc1ccc2ccccc2c1/C=N/N=C(O)c1ccc(O)c(O)c1,False
5911,Cc1ccc(C)c(Cc2nn(C(C)(C)C)c3ncnc(N)c23)c1,False
5912,OC1=NCc2c1c1c3ccccc3[nH]c1c1[nH]c3ccccc3c21,False
5913,CN1CC[C@H](N(C)C(=O)N2CC(c3cc(F)ccc3F)=C[C@@]2(CO)c2ccccc2)[C@H](F)C1,False
5914,C[C@H](N)C(O)=N[C@@H](C)C(O)=N[C@@H](Cc1ccccc1)[C@@H](C)O,False
5915,CN(C)S(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(O)=N2,False
5916,C[C@H](N=C(O)[C@@H](CC(O)=NO)Cc1ccccc1)C(=O)O,False
5917,O=C(O)[C@H](O)[C@H](Cc1ccccc1)N=C(O)OCc1ccccc1,False
5918,COc1cc(Nc2nccc(N(C)c3ccc4c(C)[nH]nc4c3)n2)cc(OC)c1OC,False
5919,OC(=Nc1cccc(C(F)(F)F)c1)Nc1ccc(Oc2ccncc2)cc1,False
5920,N[C@H]1CC(C(=O)N2CCn3c(nnc3C(F)(F)F)C2)=CC[C@@H]1c1cc(F)c(F)cc1F,False
5921,NCCCOc1ccc(-c2c[nH]nc2-c2cc(Cl)c(O)cc2O)cc1,False
5922,NS(=O)(=O)c1cc([C@@]2(O)N=C(O)c3ccccc32)ccc1Cl,False
5923,C=CCn1nc(-c2ccc(O)cc2O)c2cccc(C(F)(F)F)c21,False
5924,Oc1ccc(-c2n[nH]c3cc(O)ccc23)c(O)c1,False
5925,O=c1cc(-c2ccccc2)c2ccc(O)c(O)c2o1,False
5926,O=C(O)C(=O)CCCc1ccccc1,False
5927,N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,False
5928,Nc1ncnc2c1c(-c1c[nH]c3nccc-3c1)nn2C1CCCC1,False
5929,COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,False
5930,CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,False
5931,Clc1ccccc1Nc1ncc(-c2ccccc2)n2cncc12,False
5932,Cc1cccc(C)c1Nc1ncc(-c2ccccc2)n2cncc12,False
5933,Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)cc2n2cncc12,False
5934,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCNCC1,False
5935,COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C(C3=O)[C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O,False
5936,Nc1ccccc1C(=O)CCC(=O)O,False
5937,Clc1ccc(-c2cc(C3CCNCC3)n[nH]2)cc1,False
5938,CSc1nc(-c2ccc(Cl)cc2)n[nH]1,False
5939,COc1ccc(NC2=C(c3ccccc3)C(=O)N(Cc3ccccc3)C2=O)cc1,False
5940,CC(C)(C)c1cc(=NC(=O)Nc2ccc(Cl)c(COc3cccnc3)c2)[nH][nH]1,False
5941,c1ccc2[nH]c(-c3cc[nH]n3)nc2c1,False
5942,OC(=Nc1c[nH]nc1-c1nc2ccccc2[nH]1)c1ccccc1,False
5943,OC(=NC1CC1)NC1=C[NH2+]N=C1c1nc2cc(CN3CCOCC3)ccc2[nH]1,False
5944,O=C(Nc1ccc(Cl)c(COc2cccnc2)c1)C1=C[C@H](F)C[C@@H](N2CCOCC2)C1,False
5945,Cc1ccccc1-c1nnc(S)n1N,False
5946,Cc1n[nH]cc1-c1ccc(CCN)cc1,False
5947,C[C@H](C[C@@H]1CCCCN1C)C[C@@H](C)c1ccccc1,False
5948,CC(C)Oc1cccc(N=C(O)c2cc(Cl)c(OCCN)c(Cl)c2)c1,False
5949,Cc1[nH]nc2ccc(-c3cncc(OC[C@@H](N)Cc4c[nH]c5ccccc45)c3)cc12,False
5950,CC(C)=CCn1cnc(N)c2ncnc1-2,False
5951,N=c1nc(-c2csc(=N)[nH]2)cc[nH]1,False
5952,Cc1nc(-c2cc[nH]c(=N)n2)cn1Cc1c(Cl)cccc1Cl,False
5953,CC(C)(Oc1ccc(NC(O)=Nc2cc(Cl)cc(Cl)c2)cc1)C(=O)O,False
5954,CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,False
5955,COc1ccc2c(OCc3nnc4ccc(-c5ccccc5)nn34)ccnc2c1,False
5956,C/C1=C/C(=O)O[C@@H]2C[C@@H](CC[C@H](C)/C=C\CC1)O[C@@](O)([C@@H]1CSC(O)=N1)C2,False
5957,CCCCCC(=O)CC(O)=N[C@H]1CCOC1=O,False
5958,O=C(NCCO)c1ccc(Cl)cc1,False
5959,NS(=O)(=O)c1ccc2nc(-c3cscn3)[nH]c2c1,False
5960,O=C(O)COc1cc(F)ccc1C(S)=NCc1ccc(Br)cc1F,False
5961,C=CC(=O)c1ccc(CCCCCC)cc1,False
5962,CC(C)C[C@H](N=C(O)CCCCCCCCCCCn1ccnc1)C(=O)O,False
5963,N#Cc1ccc(N2C(=O)[C@@H]3[C@H](O)CCN3C2=O)c2ccccc12,True
5964,Cc1c(/N=C2\O[C@@H](C(F)(F)F)[C@@H]3[C@@H](O)CCN23)ccc(C#N)c1Cl,False
5965,Oc1cc(C(F)(F)F)c2cc(N(CC(F)(F)F)CC(F)(F)F)ccc2n1,False
5966,CCCCCCCC/N=C1\OC[C@@H]2[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)N12,False
5967,OC(=Nc1ccc2[nH]cc(CCc3ccncc3)c2c1)c1cc(F)cc(N2CCOCC2)c1,False
5968,O=C(Nc1ccc2[nH]ccc2c1)c1cc(F)cc(N2CCOCC2)c1,False
5969,Nc1ncccc1OCc1cccc2ccccc12,False
5970,COc1ccc(F)c(F)c1C(=O)c1cnc(NC2CCN(S(C)(=O)=O)CC2)[nH]c1=N,False
5971,COc1ccc(N(C(O)=Nc2ccccc2Cl)c2ccnc(N[C@@H](C)C(C)(C)O)n2)cc1,False
5972,CCn1c(=Nc2ccccc2Cl)[nH]c2cnc(Nc3c(F)cccc3F)nc21,False
5973,CC(C)n1c(=Nc2ccccc2F)[nH]c2cnc(Oc3c(F)cccc3F)nc21,False
5974,O=C(O)CSc1nnc(-c2ccc([N+](=O)[O-])o2)o1,False
5975,CCc1[nH]c(=N)[nH]c(=N)c1-c1ccc2c(c1)N(CCCOC)[C@H](c1ccccc1)CC2,False
5976,Cc1cc(/C=C/c2ccccc2)cc(C)c1O,False
5977,Oc1c(Br)cc(/C=C/c2ccccc2)cc1Br,False
5978,Oc1c(Br)cc(-c2ccccc2)cc1Br,False
5979,Oc1c(Br)cc(Oc2ccccc2)cc1Br,False
5980,OC(=Nc1cc(Br)c(O)c(Br)c1)c1ccccc1,False
5981,CCCCOc1ccc2cc(S(=O)(=O)N[C@@H](CCC(=O)O)C(=O)O)ccc2c1,False
5982,CCCCOc1ccc2cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc2c1,False
5983,CCCCCOc1ccc2cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc2c1,False
5984,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)cc1,False
5985,CCCCO[C@@H]1CCC[C@@H]2C1=C(C(=O)O)N[C@@H]2[C@H](C=O)CC,False
5986,C/C=C(/C=O)[C@@H]1NC(C(=O)O)=C2[C@@H](OC)CCC[C@@H]21,False
5987,Oc1ccc(Cc2nnc3ccc(-c4ccccc4)nn23)cc1,False
5988,N#Cc1ccc(COc2ccc3cc(S(=O)(=O)N[C@H](CCC(=O)O)C(=O)O)ccc3c2)c(F)c1,False
5989,c1ccc2c(-c3ccncc3)n[nH]c2c1,False
5990,N=c1[nH]cc(Cc2ccccc2)s1,False
5991,NCCOC(=O)Cc1cccc2ccccc12,False
5992,C[C@](COC(=O)Cc1ccc(O)c(O)c1)([C@@H](Nc1c(C=O)cc2ccccn12)C(=O)O)S(=O)O,False
5993,CNc1ccc(Sc2nncn2C)cc1C(O)=Nc1nc(C)cs1,False
5994,CC(O)=N[C@@H](CC(C)C)C(O)=N[C@@H](Cc1ccccc1)C(=O)C(F)(F)F,False
5995,N=C(O)CCCC[C@@H](S)CCS,False
5996,O=C(O)[C@H](Cc1ccccc1)Oc1ccc(-c2ccccc2)cc1,False
5997,CNS(=O)(=O)c1ccc(N/C=C2\C(O)=Nc3ccccc32)cc1,False
5998,CNS(=O)(=O)Cc1ccc(NN=C2C(=O)Nc3ccc4ncsc4c32)cc1,False
5999,O=S1(=O)Cc2ccc(N/C=C3\C(O)=Nc4ccc(-c5cnco5)cc43)cc2C1,False
6000,O=S(=O)(Nc1nccs1)c1ccc(N/C=C2\C(O)=Nc3ccccc32)cc1,False
6001,N=C(N)NS(=O)(=O)c1ccc(N/C=C2\C(O)=Nc3ccccc32)cc1,False
6002,C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,False
6003,N[C@@H]1[C@@H]2CC[C@H]1c1cccc(C(F)(F)F)c12,False
6004,NC[C@H](O)c1cccc(C(F)(F)F)c1,False
6005,NCCN=c1[nH]nc(-c2ccc(F)c(F)c2Nc2ccc(I)cc2F)o1,False
6006,CC(C)[C@H](NC(=O)c1ccc(CCc2c[nH]c3[nH]c(=N)nc(O)c23)cc1)C(=O)O,False
6007,NS(=O)(=O)c1cccc2c(O)cccc12,False
6008,NS(=O)(=O)c1ccc(N=C(O)c2n[nH]c3ccccc23)cc1,False
6009,NS(=O)(=O)c1ccc(N=c2cncc(Cl)[nH]2)cc1,False
6010,O=C(Nc1ccccc1)c1cc[nH]n1,False
6011,CC(O)=Nc1c[nH]nc1C(O)=Nc1ccc(F)cc1,False
6012,OC(=Nc1c[nH]nc1C(O)=Nc1ccc(F)cc1)c1ccccc1,False
6013,OC(=Nc1ccc(F)cc1)c1n[nH]cc1N=C(O)c1c(F)cccc1F,False
6014,CC(C)Nc1cc(Cl)nc2c(C#N)cnn12,False
6015,CC(C)Nc1cc(N[C@H]2CC[C@H](N)CC2)nc2c(C#N)cnn12,False
6016,O=C(N[C@H]1CCCNC1)c1n[nH]cc1N=C(O)c1c(F)cccc1F,False
6017,O=C(NC1CCNCC1)c1n[nH]cc1N=C(O)c1c(Cl)cccc1Cl,False
6018,O=C(N[C@H]1CN(CC(O)=Nc2ccc(-n3ccccc3=O)cc2F)C[C@@H]1F)c1ccc(Cl)s1,False
6019,N=c1ncc2cc(-c3c(Br)cccc3Br)c(N)nc2[nH]1,False
6020,COc1cccc(OC)c1-c1cc2cnc(=N)[nH]c2nc1N,False
6021,N=c1ncc2cc(-c3ccccc3)c(N3CC=CC3)nc2[nH]1,False
6022,O=C(O)C(=O)CC(=O)c1cccc(N(Cc2ccccc2)Cc2ccccc2)c1,False
6023,NCC1(c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,False
6024,NCC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,False
6025,[NH3+]C1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,False
6026,OC[C@H]1O[C@@]2(CC(c3ccccc3)=NO2)[C@H](O)[C@@H](O)[C@@H]1O,False
6027,CC(C)(C)OC(O)=NCC(=O)N1CCC[C@H]1COC(=O)Cc1cccc(Cl)c1,False
6028,O=C1CCCCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,False
6029,N#Cc1cc(Cl)cc(Oc2cc(OCc3n[nH]c4ccccc34)ccc2Cl)c1,False
6030,CC(O)=NCCc1ccc(S(N)(=O)=O)cc1,False
6031,NS(=O)(=O)c1ccc(CCC(=O)O)cc1,False
6032,CCOC(=O)CCc1ccc(S(N)(=O)=O)cc1,False
6033,O=[N+]([O-])c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]2F)c([N+](=O)[O-])c1,False
6034,O=C(O)CCCn1c2c(c3ccccc3c1=O)C(=O)c1ccccc1-2,False
6035,CSCC[C@H](N)C(O)(O)c1nccs1,False
6036,O=C(O)[C@@H](CS)CCCc1ccccc1,False
6037,O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,False
6038,C=Cc1nc2c(N)ncnc2n1[C@@H]1O[C@H](CN(C)CCCCON)[C@@H](O)[C@H]1O,False
6039,CS(=O)(=O)c1cccc(-c2cc(N3CC[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C3)ncn2)c1,False
6040,NS(=O)(=O)c1ccc2c(c1)CCC2,False
6041,Cn1c2c(c3ccc(Cl)cc31)[C@@H](C#N)C1(CCNCC1)N=C2O,False
6042,CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,False
6043,Cc1cc(=O)oc2cc(N)ccc12,False
6044,N#C/C(C(=O)Nc1ccc(-c2ccccc2)cc1)=C(/O)C1CC1,False
6045,COc1ccc(S(=O)(=O)N2CCc3cc(O)c(OC)cc3[C@@H]2C(O)=NO)cc1,False
6046,O=C(O)CCCCCCCCCCS,False
6047,COc1ccccc1-c1ccc(N=C(O)/C(C#N)=C(/C)O)c(Cl)c1,False
6048,O=C(NCCNC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,False
6049,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)s1)c1ccc(-n2ccccc2=O)cc1,False
6050,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)O,False
6051,C=C(C=N)CCc1ccc(F)cc1,False
6052,O=C(O)CCN1C(=O)/C(=C/c2ccc(-c3ccc(Cl)cc3)o2)SC1=S,False
6053,COc1ccnc2[nH]cc(-c3cc[nH]c(=N)n3)c12,False
6054,COC(=O)c1c(C)cc(Oc2cc(C)cc(O)c2O)cc1O,False
6055,CC(C)=CCC/C(C)=C/CC/C(C)=C/CCN(C)CCOP(=O)(O)OP(=O)(O)O,False
6056,Cc1cc(/N=N/c2ccccc2C(=O)O)ccc1O,False
6057,CCCOc1ccnc2[nH]cc(-c3cc[nH]c(=N)n3)c12,False
6058,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,False
6059,Cc1ccccc1-c1cc2cc(C(=N)N)ccc2[nH]1,False
6060,CSc1nc(NCCC(C)C)c2ncn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c2n1,False
6061,CC(=O)/C=C/c1cn(C)c2ccccc12,False
6062,CN[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(O)=NC[C@H]1CC[C@@H](N)CC1,False
6063,CCOCn1c(Cc2ccccc2)c(C(C)C)c(O)nc1=O,False
6064,COc1ccc2[nH]c(I)c(CCN=C(C)O)c2c1,False
6065,O=C(O)c1ccc(-c2c[nH]c3ncc(-c4ccccc4)cc23)cc1,False
6066,CC(C)c1sc([C@@H]2Cc3ccccc3CN2)nc1C(=O)O,False
6067,O=C(O)Cc1cccc([N+](=O)[O-])c1,False
6068,Cc1[nH]c(=N)nc2c1CSCC2,False
6069,N#CCN=C(O)[C@H](CS(=O)(=O)Cc1ccccc1OC(F)F)OC(=O)N1CCOCC1,False
6070,COc1cc(/N=N/c2ccccc2C(=O)O)cc(OC)c1O,False
6071,Cc1[nH]c(=N)nc2c1/C(=N/O)C[C@@H](c1ccc(F)cc1-c1cccnc1)C2,False
6072,CC1=C(C(=O)c2ccccc2)[C@@H](c2cccc(O)c2)N=C(S)N1C,False
6073,O=C(O)CN=C(O)[C@H](CS)N=C(O)OCc1ccccc1,False
6074,CCCCCCP(=O)(O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,False
6075,CCCCCCP(=O)(O)O[C@H]1C[C@@H](C)CC[C@@H]1C(C)C,False
6076,CN1CCN(N=C(S)Nc2ccc(S(N)(=O)=O)cc2)CC1,False
6077,COCC(COC)n1ccc2c3c(=N)[nH]c(=N)[nH]c3ccc21,False
6078,O=C1OC(c2ccc(O)cc2)(c2ccc(O)cc2)c2ccc([N+](=O)[O-])c3cccc1c23,False
6079,Cc1cc(-c2nc3ccccc3o2)cc(C)c1O,False
6080,Oc1c(Br)cc(-c2nc3ccccc3o2)cc1Br,False
6081,Cc1cc(C)cc(-c2nc3ccccc3o2)c1,False
6082,C#Cc1ccc(Nc2c(C(O)=NOCCO)ccc(F)c2F)c(F)c1,False
6083,CN(C)c1ccc(/N=N/c2ccccc2C(=O)O)cc1,False
6084,Cn1ccnc1Sc1cc(C(O)=Nc2nccs2)c(N)cc1F,False
6085,N=C(O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCC1,False
6086,COc1ccc(C(C)=O)c(O)c1[C@H]1C[C@H]1N=C(S)N=c1ccc(C#N)c[nH]1,False
6087,CN1C(=O)C(=O)c2cc(S(=O)(=O)N3CCC[C@H]3COc3ccccc3)ccc21,False
6088,Oc1ccc(-n2ccnc2)cc1,False
6089,CCN=c1nc(NC(C)(C)C)[nH]c(SC)n1,False
6090,CC(C)(C)c1cc(/N=N/c2ccccc2C(=O)O)ccc1O,False
6091,CC1(C)C=C(CS)C(C)(C)N1O,False
6092,O=[N+]([O-])c1cccc(/N=C2\N=CCC(c3cccc(Cn4cncn4)c3)=N2)c1,False
6093,Cc1[nH]c(=N)sc1C1=N/C(=N/c2ccc(N3CCOCC3)cc2)N=CC1,False
6094,C[C@]12CC[C@H]3[C@@H](CC=C4C=C(C(=O)O)CC[C@@]43C)[C@@H]1CC[C@@H]2C(=O)c1ccc(O)cc1,False
6095,Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1,False
6096,CCCCCCCCCCCP(=O)(O)OC,False
6097,CN=C(O)CCC(O)=N[C@@H](Cc1ccccc1)[C@H](O)CN(CC1CC1)S(=O)(=O)c1ccco1,False
6098,C[C@H]1C=CC2=CCC[C@H](O)[C@@H]2[C@H]1CC[C@H]1C[C@@H](O)CC(=O)O1,False
6099,CCCC/C(C)=C/C=C(\C)C(=O)c1c(O)cc(CCC/C=C/N=C(O)OC)oc1=O,False
6100,CC1(C)CC(N2C(=O)CCC2=O)CC(C)(C)N1O,False
6101,COc1ccc(OC)c2c1c(C)cc(=O)n2C,False
6102,NN(CC(=O)O)C(=O)C[C@H](O)C(=O)N(Cc1ccccc1)Cc1ccccc1,False
6103,O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12,False
6104,CCCCCCCCCCCCCC(=O)O,False
6105,N=c1ccc2[nH]c(-c3cc(CC(=O)O)cc(-c4cccc([N+](=O)[O-])c4)c3O)cc2[nH]1,False
6106,Oc1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,False
6107,CCc1[nH]c(=N)[nH]c(=N)c1C#CCc1cc(OC)ccc1OC,False
6108,Cc1[nH]c2ccccc2c1CCNC(=O)c1cccs1,False
6109,O=C1CS[C@@H](c2cccc(Br)c2)N1c1cc(Cl)ccc1O,False
6110,O=P(O)(O)OC[C@H]1O[C@@H](n2cnc3c(O)nc(=NCc4cccc5ccccc45)[nH]c32)C[C@@H]1O,False
6111,Nc1cccc2cc(S(=O)(=O)O)ccc12,False
6112,CN(C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CCNCC1,False
6113,O=C(Nc1ccc(Cl)cc1)c1cc2ccccc2cc1OP(=O)(O)O,False
6114,NC(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,False
6115,CN=C(O)c1ccc(C)c(Nc2ncnc3c2cnn3-c2ccccc2)c1,False
6116,N[C@H](C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1)C1CC1,False
6117,O=[N+]([O-])c1ccc2c(ccn2[C@H]2C[C@H](O)[C@@H](COP(=O)(O)O)O2)c1,False
6118,CN(C)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1ccccc1,False
6119,CC(C)c1nc2c(OCC3CCCCC3)nc(=N)[nH]c2[nH]1,False
6120,NS(=O)(=O)c1cccc(N=c2nc(OCC3CCCCC3)c3nc[nH]c3[nH]2)c1,False
6121,CCCCCCCCOCCOCCOCCOCCOCCO,False
6122,CCN=C(O)N1N=C(c2cc(F)ccc2F)C[C@@]1(CCCN)c1ccccc1,False
6123,O=C[C@H](CC(=O)O)N=C(O)c1cncc(-c2ccc(C(=O)O)cc2)c1,False
6124,O=C(O)c1ccccc1/N=N/c1ccc(O)c2ccccc12,False
6125,N=C(O)[C@@H](N)Cc1cccc2ccccc12,False
6126,O=S(=O)(O)c1ccc2ccccc2c1,False
6127,CCCC1=N[C@@H]2[C@@H](O)[C@H](O)[C@@H](CO)O[C@@H]2S1,False
6128,O=C(O)CN=C(O)NC1CCCCC1,False
6129,O=C(O)CCCN=C(O)NC1CCCCC1,False
6130,O=C(O)CCCCCN=C(O)NC1CCCCC1,False
6131,O=C(O)CCCCCCN=C(O)NC1CCCCC1,False
6132,CCCCCCCCN=C(S)N1[C@@H]2OC[C@H]1[C@@H](O)[C@H](O)[C@H]2O,False
6133,COc1cc(C)c2ccc(O)c(C(=O)O[C@H]3[C@H](O)C=C[C@@H]3O)c2c1,False
6134,O=C(O)c1ccc2cc(C(=O)O)ccc2c1,False
6135,O=C(O)C(=O)N[C@H](Cc1ccccc1)C(=O)O,False
6136,O[C@@H]1c2ccccc2C=C[C@@H]1O,False
6137,Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,False
6138,CCC/C(C)=C/C=C(\C)C(=O)[C@@H]1C(=O)C=C([C@H](C)CCC/C=N/C(=O)OC)OC1=O,False
6139,N=c1nc(O)c2cc3nc[nH]c3c(CCc3ccccc3)c2[nH]1,False
6140,Cc1ccc(CCc2c3[nH]cnc3cc3c(O)nc(=N)[nH]c23)cc1,False
6141,CC(C)C[C@H](N[C@@H](c1ccc(-c2ccc(S(N)(=O)=O)cc2)cc1)C(F)(F)F)C(O)=NCCN,False
6142,COc1ccc(S(=O)(=O)N(CC(O)=NO)CC(C)C)cc1,False
6143,N[C@H](C[C@H](Cc1ccc2ccccc2c1)C(=O)O)C(=O)O,False
6144,O=C(O)CCCCCN=C([O-])Cc1cc(I)c(O)c([N+](=O)[O-])c1,False
6145,CC[C@@H](c1ccccc1)c1c(O)c2c(oc1=O)CCCCC2,False
6146,CCCCCCCCCCCC(O)=N[C@@H](Cc1ccc(O)cc1)C(=O)O,False
6147,CC(C)(Oc1ccc(F)cc1Cl)C(O)=N[C@@H]1[C@@H]2C[C@@H]3C[C@H]1C[C@@](S(C)(=O)=O)(C3)C2,False
6148,O=c1c(C2=Nc3ccccc3S(=O)(=O)N2)c(O)c2cc(F)ccc2n1CCC1CC1,False
6149,CC(C)N(c1cc(-c2ccccc2)sc1C(=O)O)C(=O)[C@H]1CC[C@@H](C)CC1,False
6150,COc1ccc(OC(C)(C)C(O)=N[C@@H]2[C@@H]3C[C@@H]4C[C@H]2C[C@@](C(=N)O)(C4)C3)cc1,False
6151,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Br)cc1,False
6152,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(Cl)cc1,False
6153,CCCCCCCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,False
6154,O=C1c2ccccc2C(=O)N1CCOC(=S)Nc1ccc(I)cc1,False
6155,CC[C@H](CO)N=c1[nH]c(=NCc2ccccc2)n2ncc(C(C)C)c2[nH]1,False
6156,O=C(O)COc1cccc2ccccc12,False
6157,COc1ccc(S(=O)(=O)C[C@@H]2CCCC[C@H]2C(O)=NCCN)cc1,False
6158,CC(C)OC(=O)[C@H](O)[C@@H](N)CC1CCCCC1,False
6159,O=C(O)CCCC(=O)Nc1ccc(CC[N+]2([O-])CCCCC2)cc1,False
6160,NCCCNc1ccccc1[N+](=O)[O-],False
6161,O=C1CCC/C=C\CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,False
6162,O=C1CCC/C=C/CCOC(=O)c2c(O)cc(O)c(Cl)c2C1,False
6163,O=C(O)Cc1ccc(O)c([N+](=O)[O-])c1,False
6164,O=C(O)CCCCCN=C(O)Cc1ccc([O-])c([N+](=O)[O-])c1,False
6165,O=C([O-])CCCCP(=O)(O)Oc1ccc([N+](=O)[O-])cc1,False
6166,C[C@H]1O[C@@H](Oc2ccccc2[N+](=O)[O-])[C@H](O)[C@@H](O)[C@H]1O,False
6167,COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,False
6168,O=C(O)c1ccc(-c2cc3cccnc3c(-c3cccc([N+](=O)[O-])c3)n2)cc1,False
6169,Cn1nc(-c2ccc3ccccc3c2)c2c(N)ncnc21,False
6170,Cc1ccc(S(=O)(=O)N=C(O)Nc2ccc(S(N)(=O)=O)cc2)cc1,False
6171,CCC/C(=C/c1ccc(-c2cccc(C(=O)O)c2)o1)[N+](=O)[O-],False
6172,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)N2,False
6173,CN1CCN(S(=O)(=O)c2ccc3c(c2)S(=O)(=O)N[C@@H](C2CCCC2)C3)CC1,False
6174,Cc1cc2c(cc1S(=O)(=O)N1CCN(C)CC1)S(=O)(=O)N[C@@H](C1CCCC1)C2,False
6175,O=C(O)c1sccc1S(=O)(=O)Nc1cccc([N+](=O)[O-])c1,False
6176,O=C1CCCC(=O)C1=C(O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],False
6177,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@H]43)[C@@H]1CC[C@H]2OC(=O)CCC(=O)O,False
6178,O=S(=O)(CCNCCCO)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,False
6179,CCCC[C@H](CN(O)C=O)C(=O)N1CCC[C@H]1c1nc2ccccc2o1,False
6180,N=c1nc(OCC2CCCCC2)c(N=O)c(N)[nH]1,False
6181,COC(O)=Nc1nc2ccc(C(=O)c3cccs3)cc2[nH]1,False
6182,N=c1[nH]cc(C(=O)c2cccc(Br)c2)o1,False
